Event,Value,Key,KeyValue
ExitCode,2150694917,ExitCode_2150694917,The boot sector of this drive is not compatible with BitLocker Drive Encryption. Use the Bootrec.exe tool in the Windows Recovery Environment to update or repair the boot manager (BOOTMGR).
ExitCode,2150694918,ExitCode_2150694918,The boot manager of this operating system is not compatible with BitLocker Drive Encryption. Use the Bootrec.exe tool in the Windows Recovery Environment to update or repair the boot manager (BOOTMGR).
ExitCode,2150694919,ExitCode_2150694919,At least one secure key protector is required for this operation to be performed.
ExitCode,2150694920,ExitCode_2150694920,BitLocker Drive Encryption is not enabled on this drive. Turn on BitLocker.
ExitCode,2150694921,ExitCode_2150694921,BitLocker Drive Encryption cannot perform the requested action. This condition may occur when two requests are issued at the same time. Wait a few moments and then try the action again.
ExitCode,2150694922,ExitCode_2150694922,The Active Directory Domain Services forest does not contain the required attributes and classes to host BitLocker Drive Encryption or Trusted Platform Module information. Contact your domain administrator to verify that any required BitLocker Active Directory schema extensions have been installed.
ExitCode,2150694923,ExitCode_2150694923,The type of the data obtained from Active Directory was not expected. The BitLocker recovery information may be missing or corrupted.
ExitCode,2150694924,ExitCode_2150694924,The size of the data obtained from Active Directory was not expected. The BitLocker recovery information may be missing or corrupted.
ExitCode,2150694925,ExitCode_2150694925,The attribute read from Active Directory does not contain any values. The BitLocker recovery information may be missing or corrupted.
ExitCode,2150694926,ExitCode_2150694926,The attribute was not set. Verify that you are logged on with a domain account that has the ability to write information to Active Directory objects.
ExitCode,2150694927,ExitCode_2150694927,The specified attribute cannot be found in Active Directory Domain Services. Contact your domain administrator to verify that any required BitLocker Active Directory schema extensions have been installed.
ExitCode,2150694928,ExitCode_2150694928,The BitLocker metadata for the encrypted drive is not valid. You can attempt to repair the drive to restore access.
ExitCode,2150694929,ExitCode_2150694929,The drive cannot be encrypted because it does not have enough free space. Delete any unnecessary data on the drive to create additional free space and then try again.
ExitCode,2150694930,ExitCode_2150694930,The drive cannot be encrypted because it contains system boot information. Create a separate partition for use as the system drive that contains the boot information and a second partition for use as the operating system drive and then encrypt the operating system drive.
ExitCode,2150694931,ExitCode_2150694931,The drive cannot be encrypted because the file system is not supported.
ExitCode,2150694932,ExitCode_2150694932,The file system size is larger than the partition size in the partition table. This drive may be corrupt or may have been tampered with. To use it with BitLocker you must reformat the partition.
ExitCode,2150694933,ExitCode_2150694933,This drive cannot be encrypted.
ExitCode,2150694934,ExitCode_2150694934,The data is not valid.
ExitCode,2150694935,ExitCode_2150694935,The data drive specified is not set to automatically unlock on the current computer and cannot be unlocked automatically.
ExitCode,2150694936,ExitCode_2150694936,You must initialize the Trusted Platform Module (TPM) before you can use BitLocker Drive Encryption.
ExitCode,2150694937,ExitCode_2150694937,The operation attempted cannot be performed on an operating system drive.
ExitCode,2150694938,ExitCode_2150694938,The buffer supplied to a function was insufficient to contain the returned data. Increase the buffer size before running the function again.
ExitCode,2150694939,ExitCode_2150694939,A read operation failed while converting the drive. The drive was not converted. Please re-enable BitLocker.
ExitCode,2150694940,ExitCode_2150694940,A write operation failed while converting the drive. The drive was not converted. Please re-enable BitLocker.
ExitCode,2150694941,ExitCode_2150694941,One or more BitLocker key protectors are required. You cannot delete the last key on this drive.
ExitCode,2150694942,ExitCode_2150694942,Cluster configurations are not supported by BitLocker Drive Encryption.
ExitCode,2150694943,ExitCode_2150694943,The drive specified is already configured to be automatically unlocked on the current computer.
ExitCode,2150694944,ExitCode_2150694944,The operating system drive is not protected by BitLocker Drive Encryption.
ExitCode,2150694945,ExitCode_2150694945,BitLocker Drive Encryption has been suspended on this drive. All BitLocker key protectors configured for this drive are effectively disabled and the drive will be automatically unlocked using an unencrypted (clear) key.
ExitCode,2150694946,ExitCode_2150694946,The drive you are attempting to lock does not have any key protectors available for encryption because BitLocker protection is currently suspended. Re-enable BitLocker to lock this drive.
ExitCode,2150694947,ExitCode_2150694947,BitLocker cannot use the Trusted Platform Module (TPM) to protect a data drive. TPM protection can only be used with the operating system drive.
ExitCode,2150694948,ExitCode_2150694948,The BitLocker metadata for the encrypted drive cannot be updated because it was locked for updating by another process. Please try this process again.
ExitCode,2150694949,ExitCode_2150694949,The authorization data for the storage root key (SRK) of the Trusted Platform Module (TPM) is not zero and is therefore incompatible with BitLocker. Please initialize the TPM before attempting to use it with BitLocker.
ExitCode,2150694950,ExitCode_2150694950,The drive encryption algorithm cannot be used on this sector size.
ExitCode,2150694951,ExitCode_2150694951,The drive cannot be unlocked with the key provided. Confirm that you have provided the correct key and try again.
ExitCode,2150694952,ExitCode_2150694952,The drive specified is not the operating system drive.
ExitCode,2150694953,ExitCode_2150694953,BitLocker Drive Encryption cannot be turned off on the operating system drive until the auto unlock feature has been disabled for the fixed data drives and removable data drives associated with this computer.
ExitCode,2150694954,ExitCode_2150694954,The system partition boot sector does not perform Trusted Platform Module (TPM) measurements. Use the Bootrec.exe tool in the Windows Recovery Environment to update or repair the boot sector.
ExitCode,2150694955,ExitCode_2150694955,BitLocker Drive Encryption operating system drives must be formatted with the NTFS file system in order to be encrypted. Convert the drive to NTFS and then turn on BitLocker.
ExitCode,2150694956,ExitCode_2150694956,Group Policy settings require that a recovery password be specified before encrypting the drive.
ExitCode,2150694957,ExitCode_2150694957,The drive encryption algorithm and key cannot be set on a previously encrypted drive. To encrypt this drive with BitLocker Drive Encryption remove the previous encryption and then turn on BitLocker.
ExitCode,2150694958,ExitCode_2150694958,BitLocker Drive Encryption cannot encrypt the specified drive because an encryption key is not available. Add a key protector to encrypt this drive.
ExitCode,2150694960,ExitCode_2150694960,BitLocker Drive Encryption detected bootable media (CD or DVD) in the computer. Remove the media and restart the computer before configuring BitLocker.
ExitCode,2150694961,ExitCode_2150694961,This key protector cannot be added. Only one key protector of this type is allowed for this drive.
ExitCode,2150694962,ExitCode_2150694962,The recovery password file was not found because a relative path was specified. Recovery passwords must be saved to a fully qualified path. Environment variables configured on the computer can be used in the path.
ExitCode,2150694963,ExitCode_2150694963,The specified key protector was not found on the drive. Try another key protector.
ExitCode,2150694964,ExitCode_2150694964,The recovery key provided is corrupt and cannot be used to access the drive. An alternative recovery method such as recovery password a data recovery agent or a backup version of the recovery key must be used to recover access to the drive.
ExitCode,2150694965,ExitCode_2150694965,The format of the recovery password provided is invalid. BitLocker recovery passwords are 48 digits. Verify that the recovery password is in the correct format and then try again.
ExitCode,2150694966,ExitCode_2150694966,The random number generator check test failed.
ExitCode,2150694967,ExitCode_2150694967,The Group Policy setting requiring FIPS compliance prevents a local recovery password from being generated or used by BitLocker Drive Encryption. When operating in FIPS-compliant mode BitLocker recovery options can be either a recovery key stored on a USB drive or recovery through a data recovery agent.
ExitCode,2150694968,ExitCode_2150694968,The Group Policy setting requiring FIPS compliance prevents the recovery password from being saved to Active Directory. When operating in FIPS-compliant mode BitLocker recovery options can be either a recovery key stored on a USB drive or recovery through a data recovery agent. Check your Group Policy settings configuration.
ExitCode,2150694969,ExitCode_2150694969,The drive must be fully decrypted to complete this operation.
ExitCode,2150694970,ExitCode_2150694970,The key protector specified cannot be used for this operation.
ExitCode,2150694971,ExitCode_2150694971,No key protectors exist on the drive to perform the hardware test.
